Doc Id,Sentence Id,Event Id,Aspect,End Offset,Event Class,Event Id.1,Is Event,Lemma Stanford,Lowercase Lemma Stanford,Lowercase Token,POS Tag Stanford,Polarity,Pos,Start Offset,Tense,Token,Token Id Doc,Token Id Sent,Token POS,Lemma POS
CNN_20130322_248,2,e8,PERFECTIVE,25,B-I_STATE,e8,1,expect,expect,expected,VBN,POS,VB,17,PAST,expected,56,5,expected-VB,expect-VB
CNN_20130322_248,2,e9,NONE,37,B-REPORTING,e9,1,announce,announce,announce,VB,POS,VB,29,INFINITIVE,announce,58,7,announce-VB,announce-VB
CNN_20130322_248,2,e10,NONE,49,B-OCCURRENCE,e10,1,closure,closure,closure,NN,POS,NN,42,NONE,closure,60,9,closure-NN,closure-NN
CNN_20130322_248,2,e100,NONE,96,B-STATE,e100,1,staff,staff,staffed,VBN,POS,VB,89,PAST,staffed,68,17,staffed-VB,staff-VB
CNN_20130322_248,3,e11,NONE,29,B-OCCURRENCE,e11,1,announcement,announcement,announcement,NN,POS,NN,17,NONE,announcement,75,4,announcement-NN,announcement-NN
CNN_20130322_248,3,e12,NONE,39,B-REPORTING,e12,1,say,say,said,VBD,POS,VB,35,PAST,said,78,7,said-VB,say-VB
CNN_20130322_248,3,e13,NONE,57,B-I_STATE,e13,1,consider,consider,consider,VB,POS,VB,49,NONE,consider,81,10,consider-VB,consider-VB
CNN_20130322_248,3,e14,NONE,65,B-ASPECTUAL,e14,1,keep,keep,keeping,VBG,POS,VB,58,PRESPART,keeping,82,11,keeping-VB,keep-VB
CNN_20130322_248,3,e15,NONE,103,B-I_ACTION,e15,1,convince,convince,convinces,VBZ,POS,VB,94,PRESENT,convinces,89,18,convinces-VB,convince-VB
CNN_20130322_248,4,e16,NONE,43,B-OCCURRENCE,e16,1,cut,cut,cut,VB,POS,VB,40,PRESENT,cut,111,8,cut-VB,cut-VB
CNN_20130322_248,5,e17,NONE,98,B-OCCURRENCE,e17,1,cut,cut,cut,VB,POS,VB,95,INFINITIVE,cut,143,17,cut-VB,cut-VB
CNN_20130322_248,5,e175,NONE,127,B-OCCURRENCE,e175,1,affect,affect,affecting,VBG,POS,VB,118,PRESPART,affecting,147,21,affecting-VB,affect-VB
CNN_20130322_248,5,e18,NONE,157,B-REPORTING,e18,1,say,say,says,VBZ,POS,VB,153,PRESENT,says,152,26,says-VB,say-VB
CNN_20130322_314,0,e1,NONE,30,B-OCCURRENCE,e1,1,arrive,arrive,arrived,VBD,POS,VB,23,PAST,arrived,4,4,arrived-VB,arrive-VB
CNN_20130322_314,0,e2,PROGRESSIVE,80,B-OCCURRENCE,e2,1,score,score,scoring,VBG,POS,VB,73,PRESENT,scoring,11,11,scoring-VB,score-VB
CNN_20130322_314,0,e3,PROGRESSIVE,98,B-OCCURRENCE,e3,1,coup,coup,coup,NN,POS,NN,94,PRESENT,coup,14,14,coup-NN,coup-NN
CNN_20130322_314,0,e4,PROGRESSIVE,118,B-OCCURRENCE,e4,1,leave,leave,leaving,VBG,POS,VB,111,PRESENT,leaving,17,17,leaving-VB,leave-VB
CNN_20130322_314,0,e5,NONE,175,B-OCCURRENCE,e5,1,apologize,apologize,apologized,VBD,POS,VB,165,PAST,apologized,24,24,apologized-VB,apologize-VB
CNN_20130322_314,0,e6,NONE,210,B-OCCURRENCE,e6,1,raid,raid,raid,NN,POS,NN,206,PAST,raid,31,31,raid-NN,raid-NN
CNN_20130322_314,0,e7,NONE,222,B-OCCURRENCE,e7,1,kill,kill,killed,VBD,POS,VB,216,PAST,killed,33,33,killed-VB,kill-VB
CNN_20130322_314,1,e8,NONE,25,B-OCCURRENCE,e8,1,seek,seek,sought,VBN,POS,VB,19,PAST,sought,49,5,sought-VB,seek-VB
CNN_20130322_314,1,e9,NONE,73,B-OCCURRENCE,e9,1,ease,ease,eased,VBD,POS,VB,68,PAST,eased,57,13,eased-VB,ease-VB
CNN_20130322_314,2,e10,NONE,11,B-OCCURRENCE,e10,1,happen,happen,happened,VBD,POS,VB,3,PAST,happened,75,2,happened-VB,happen-VB
CNN_20130322_314,2,e29,NONE,27,B-OCCURRENCE,e29,1,call,call,call,NN,POS,NN,23,PAST,call,79,6,call-NN,call-NN
CNN_20130322_314,2,e11,NONE,61,B-OCCURRENCE,e11,1,meeting,meeting,meeting,NN,POS,NN,54,PAST,meeting,85,12,meeting-NN,meeting-NN
CNN_20130322_314,2,e12,NONE,175,B-OCCURRENCE,e12,1,depart,depart,departed,VBD,POS,VB,167,PAST,departed,103,30,departed-VB,depart-VB
CNN_20130322_314,2,e13,NONE,198,B-ASPECTUAL,e13,1,complete,complete,complete,VB,POS,VB,190,INFINITIVE,complete,107,34,complete-VB,complete-VB
CNN_20130322_314,2,e30,NONE,233,B-OCCURRENCE,e30,1,swing,swing,swing,NN,POS,NN,228,NONE,swing,113,40,swing-NN,swing-NN
CNN_20130322_314,3,e14,NONE,28,B-OCCURRENCE,e14,1,trip,trip,trip,NN,POS,NN,24,PRESENT,trip,120,6,trip-NN,trip-NN
CNN_20130322_314,4,e15,NONE,41,B-REPORTING,e15,1,say,say,said,VBD,POS,VB,37,PAST,said,132,7,said-VB,say-VB
CNN_20130322_314,4,e16,NONE,62,B-OCCURRENCE,e16,1,include,include,included,VBD,POS,VB,54,PAST,included,135,10,included-VB,include-VB
CNN_20130322_314,4,e17,NONE,71,B-OCCURRENCE,e17,1,offer,offer,offer,NN,POS,NN,66,PAST,offer,137,12,offer-NN,offer-NN
CNN_20130322_314,5,e31,NONE,29,B-STATE,e31,1,confusion,confusion,confusion,NN,POS,NN,20,PAST,confusion,145,5,confusion-NN,confusion-NN
CNN_20130322_314,5,e18,NONE,71,B-OCCURRENCE,e18,1,drop,drop,dropped,VBD,POS,VB,64,PAST,dropped,151,11,dropped-VB,drop-VB
CNN_20130322_314,5,e100,NONE,109,B-OCCURRENCE,e100,1,statement,statement,statement,NN,POS,NN,100,PAST,statement,157,17,statement-NN,statement-NN
CNN_20130322_314,5,e32,NONE,169,B-OCCURRENCE,e32,1,return,return,return,NN,POS,NN,163,NONE,return,166,26,return-NN,return-NN
CNN_20130322_314,6,e19,NONE,69,B-ASPECTUAL,e19,1,resume,resume,resume,VB,POS,VB,63,FUTURE,resume,181,12,resume-VB,resume-VB
CNN_20130322_314,6,e20,NONE,98,B-OCCURRENCE,e20,1,exercise,exercise,exercises,NNS,POS,NN,89,PAST,exercises,185,16,exercises-NN,exercise-NN
CNN_20130322_314,6,e21,NONE,118,B-ASPECTUAL,e21,1,suspend,suspend,suspended,VBN,POS,VB,109,PAST,suspended,188,19,suspended-VB,suspend-VB
CNN_20130322_314,6,e22,NONE,142,B-OCCURRENCE,e22,1,raid,raid,raid,NN,POS,NN,138,PAST,raid,192,23,raid-NN,raid-NN
CNN_20130322_314,7,e23,PROGRESSIVE,27,B-OCCURRENCE,e23,1,prosecute,prosecute,prosecuting,VBG,POS,VB,16,PAST,prosecuting,197,4,prosecuting-VB,prosecute-VB
CNN_20130322_314,7,e24,NONE,87,B-REPORTING,e24,1,say,say,said,VBD,POS,VB,83,PAST,said,206,13,said-VB,say-VB
CNN_20130322_314,7,e25,NONE,110,B-I_ACTION,e25,1,agree,agree,agreed,VBD,POS,VB,104,PAST,agreed,210,17,agreed-VB,agree-VB
CNN_20130322_314,7,e26,NONE,130,B-OCCURRENCE,e26,1,cancellation,cancellation,cancellation,NN,POS,NN,118,PAST,cancellation,213,20,cancellation-NN,cancellation-NN
CNN_20130322_314,8,e27,NONE,47,B-OCCURRENCE,e27,1,omit,omit,omitted,VBN,POS,VB,40,PAST,omitted,228,8,omitted-VB,omit-VB
CNN_20130322_314,8,e28,NONE,59,B-OCCURRENCE,e28,1,action,action,action,NN,POS,NN,53,PAST,action,230,10,action-NN,action-NN
nyt_20130321_china_pollution,0,e43,NONE,36,B-OCCURRENCE,e43,1,transition,transition,transition,NN,POS,NN,26,NONE,transition,5,5,transition-NN,transition-NN
nyt_20130321_china_pollution,0,e1,PERFECTIVE,46,B-OCCURRENCE,e1,1,take,take,taken,VBN,POS,VB,41,PRESENT,taken,7,7,taken-VB,take-VB
nyt_20130321_china_pollution,1,e2,PERFECTIVE,42,B-OCCURRENCE,e2,1,find,find,found,VBN,POS,VB,37,PAST,found,23,8,found-VB,find-VB
nyt_20130321_china_pollution,1,e3,PROGRESSIVE,51,B-STATE,e3,1,float,float,floating,VBG,POS,VB,43,PRESENT,floating,24,9,floating-VB,float-VB
nyt_20130321_china_pollution,2,e4,NONE,37,B-OCCURRENCE,e4,1,cloak,cloak,cloaked,VBN,POS,VB,30,PAST,cloaked,40,7,cloaked-VB,cloak-VB
nyt_20130321_china_pollution,2,e5,PROGRESSIVE,59,B-OCCURRENCE,e5,1,cause,cause,causing,VBG,POS,VB,52,PAST,causing,44,11,causing-VB,cause-VB
nyt_20130321_china_pollution,2,e6,PROGRESSIVE,79,B-STATE,e6,1,cough,cough,coughing,VBG,POS,VB,71,PRESENT,coughing,46,13,coughing-VB,cough-VB
nyt_20130321_china_pollution,2,e7,PROGRESSIVE,93,B-OCCURRENCE,e7,1,obscure,obscure,obscuring,VBG,POS,VB,84,PRESENT,obscuring,48,15,obscuring-VB,obscure-VB
nyt_20130321_china_pollution,3,e8,PERFECTIVE,119,B-OCCURRENCE,e8,1,force,force,forced,VBN,POS,VB,113,PRESENT,forced,81,20,forced-VB,force-VB
nyt_20130321_china_pollution,3,e9,NONE,141,B-REPORTING,e9,1,acknowledge,acknowledge,acknowledge,VB,POS,VB,130,INFINITIVE,acknowledge,84,23,acknowledge-VB,acknowledge-VB
nyt_20130321_china_pollution,4,e10,NONE,68,B-REPORTING,e10,1,say,say,said,VBD,POS,VB,64,PAST,said,99,13,said-VB,say-VB
nyt_20130321_china_pollution,4,e11,PERFECTIVE,80,B-OCCURRENCE,e11,1,check,check,checked,VBD,POS,VB,73,PAST,checked,101,15,checked-VB,check-VB
nyt_20130321_china_pollution,4,e13,NONE,139,B-OCCURRENCE,e13,1,keep,keep,kept,VBD,POS,VB,135,PASTPART,kept,111,25,kept-VB,keep-VB
nyt_20130321_china_pollution,5,e14,NONE,42,B-REPORTING,e14,1,say,say,said,VBD,POS,VB,38,PAST,said,130,9,said-VB,say-VB
nyt_20130321_china_pollution,5,e15,PERFECTIVE,69,B-OCCURRENCE,e15,1,make,make,made,VBN,POS,VB,65,PAST,made,135,14,made-VB,make-VB
nyt_20130321_china_pollution,5,e44,NONE,88,B-STATE,e44,1,upset,upset,upset,JJ,POS,JJ,83,PAST,upset,139,18,upset-JJ,upset-JJ
nyt_20130321_china_pollution,5,e16,NONE,101,B-I_ACTION,e16,1,vow,vow,vowed,VBD,POS,VB,96,PAST,vowed,142,21,vowed-VB,vow-VB
nyt_20130321_china_pollution,5,e17,NONE,112,B-OCCURRENCE,e17,1,show,show,show,VBP,POS,VB,108,INFINITIVE,show,145,24,show-VB,show-VB
nyt_20130321_china_pollution,5,e19,NONE,164,B-OCCURRENCE,e19,1,effort,effort,efforts,NNS,POS,NN,157,NONE,efforts,153,32,efforts-NN,effort-NN
nyt_20130321_china_pollution,5,e20,NONE,176,B-OCCURRENCE,e20,1,clean,clean,clean,VB,POS,VB,171,INFINITIVE,clean,156,35,clean-VB,clean-VB
nyt_20130321_china_pollution,6,e21,NONE,43,B-OCCURRENCE,e21,1,hit,hit,hit,NN,POS,NN,40,PAST,hit,167,8,hit-NN,hit-NN
nyt_20130321_china_pollution,6,e22,NONE,91,B-OCCURRENCE,e22,1,lead,lead,led,VBD,POS,VB,88,PAST,led,175,16,led-VB,lead-VB
nyt_20130321_china_pollution,6,e23,NONE,136,B-OCCURRENCE,e23,1,put,put,put,VBD,POS,VB,133,PAST,put,184,25,put-VB,put-VB
nyt_20130321_china_pollution,7,e24,NONE,64,B-I_STATE,e24,1,comply,comply,comply,VB,POS,VB,58,FUTURE,comply,209,11,comply-VB,comply-VB
nyt_20130321_china_pollution,7,e25,NONE,106,B-I_ACTION,e25,1,resist,resist,resisted,VBD,POS,VB,98,PAST,resisted,215,17,resisted-VB,resist-VB
nyt_20130321_china_pollution,8,e46,PERFECTIVE,57,B-STATE,e46,1,resistant,resistant,resistant,JJ,POS,JJ,48,PRESENT,resistant,233,7,resistant-JJ,resistant-JJ
nyt_20130321_china_pollution,9,e26,NONE,59,B-OCCURRENCE,e26,1,upgrade,upgrade,upgrade,VB,POS,VB,52,INFINITIVE,upgrade,242,8,upgrade-VB,upgrade-VB
nyt_20130321_china_pollution,9,e27,NONE,103,B-REPORTING,e27,1,accord,accord,according,VBG,POS,VB,94,PRESPART,according,247,13,according-VB,accord-VB
nyt_20130321_china_pollution,10,e28,NONE,57,B-OCCURRENCE,e28,1,exert,exert,exert,VBP,POS,VB,52,PRESENT,exert,262,11,exert-VB,exert-VB
nyt_20130321_china_pollution,11,e29,NONE,39,B-OCCURRENCE,e29,1,discussion,discussion,discussions,NNS,POS,NN,28,PAST,discussions,278,8,discussions-NN,discussion-NN
nyt_20130321_china_pollution,11,e30,NONE,147,B-OCCURRENCE,e30,1,push,push,pushed,VBD,POS,VB,141,PAST,pushed,294,24,pushed-VB,push-VB
nyt_20130321_china_pollution,11,e31,NONE,188,B-REPORTING,e31,1,say,say,saying,VBG,POS,VB,182,PRESPART,saying,301,31,saying-VB,say-VB
nyt_20130321_china_pollution,11,e32,PROGRESSIVE,216,B-OCCURRENCE,e32,1,upgrade,upgrade,upgrading,VBG,POS,VB,207,PRESENT,upgrading,306,36,upgrading-VB,upgrade-VB
nyt_20130321_china_pollution,12,e33,NONE,35,B-OCCURRENCE,e33,1,release,release,released,VBD,POS,VB,27,PAST,released,320,7,released-VB,release-VB
nyt_20130321_china_pollution,12,e34,NONE,61,B-REPORTING,e34,1,say,say,saying,VBG,POS,VB,55,PRESPART,saying,325,12,saying-VB,say-VB
nyt_20130321_china_pollution,12,e35,NONE,114,B-OCCURRENCE,e35,1,result,result,result,VB,POS,VB,108,FUTURE,result,333,20,result-VB,result-VB
nyt_20130321_china_pollution,12,e36,NONE,135,B-OCCURRENCE,e36,1,surge,surge,surge,NN,POS,NN,130,FUTURE,surge,337,24,surge-NN,surge-NN
nyt_20130321_china_pollution,12,e47,NONE,155,B-OCCURRENCE,e47,1,consumption,consumption,consumption,NN,POS,NN,144,NONE,consumption,340,27,consumption-NN,consumption-NN
nyt_20130321_china_pollution,12,e48,NONE,176,B-OCCURRENCE,e48,1,sale,sale,sales,NNS,POS,NN,171,NONE,sales,343,30,sales-NN,sale-NN
nyt_20130321_china_pollution,13,e37,NONE,37,B-ASPECTUAL,e37,1,become,become,become,VB,POS,VB,31,FUTURE,become,355,7,become-VB,become-VB
nyt_20130321_china_pollution,13,e38,NONE,106,B-REPORTING,e38,1,say,say,said,VBD,POS,VB,102,PAST,said,368,20,said-VB,say-VB
nyt_20130321_china_pollution,13,e39,NONE,116,B-I_ACTION,e39,1,call,call,calling,VBG,POS,VB,109,PRESPART,calling,370,22,calling-VB,call-VB
nyt_20130321_china_pollution,13,e49,NONE,143,B-OCCURRENCE,e49,1,change,change,changes,NNS,POS,NN,136,NONE,changes,374,26,changes-NN,change-NN
nyt_20130321_china_pollution,13,e40,NONE,187,B-I_ACTION,e40,1,overcome,overcome,overcome,VB,POS,VB,179,INFINITIVE,overcome,382,34,overcome-VB,overcome-VB
nyt_20130321_china_pollution,14,e41,NONE,20,B-REPORTING,e41,1,estimate,estimate,estimated,VBD,POS,VB,11,PAST,estimated,392,3,estimated-VB,estimate-VB
nyt_20130321_china_pollution,14,e42,NONE,95,B-STATE,e42,1,400 million,400 million,400 million,CD CD,POS,CD CD,84,FUTURE,400 million,406 407,17 18,400-CD million-CD,400-CD million-CD
nyt_20130321_china_pollution,14,e1000,NONE,124,B-STATE,e1000,1,90 million,90 million,90 million,CD CD,POS,CD CD,114,PRESENT,90 million,413 414,24 25,90-CD million-CD,90-CD million-CD
nyt_20130321_cyprus,0,e2001,NONE,13,B-OCCURRENCE,e2001,1,exit,exit,exit,NN,POS,NN,9,NONE,exit,3,3,exit-NN,exit-NN
nyt_20130321_cyprus,0,e1,NONE,47,B-OCCURRENCE,e1,1,come,come,comes,VBZ,POS,VB,42,PRESENT,comes,11,11,comes-VB,come-VB
nyt_20130321_cyprus,0,e2023,PERFECTIVE,89,B-OCCURRENCE,e2023,1,effect,effect,effect,NN,POS,NN,83,NONE,effect,19,19,effect-NN,effect-NN
nyt_20130321_cyprus,0,e2006,NONE,150,B-STATE,e2006,1,indebted,indebted,indebted,JJ,POS,JJ,142,PRESENT,indebted,31,31,indebted-JJ,indebted-JJ
nyt_20130321_cyprus,1,e2102,NONE,57,B-OCCURRENCE,e2102,1,debacle,debacle,debacle,NN,POS,NN,50,PAST,debacle,46,10,debacle-NN,debacle-NN
nyt_20130321_cyprus,1,e2007,PERFECTIVE,105,B-OCCURRENCE,e2007,1,disaster,disaster,disaster,NN,POS,NN,97,PRESENT,disaster,54,18,disaster-NN,disaster-NN
nyt_20130321_cyprus,2,e2,PROGRESSIVE,69,B-OCCURRENCE,e2,1,result,result,resulting,VBG,POS,VB,60,PRESENT,resulting,67,12,resulting-VB,result-VB
nyt_20130321_cyprus,2,e2105,NONE,101,B-OCCURRENCE,e2105,1,collapse,collapse,collapse,NN,POS,NN,93,PAST,collapse,72,17,collapse-NN,collapse-NN
nyt_20130321_cyprus,2,e3,NONE,127,B-OCCURRENCE,e3,1,return,return,return,NN,POS,NN,121,NONE,return,77,22,return-NN,return-NN
nyt_20130321_cyprus,2,e4,NONE,191,B-STATE,e4,1,havoc,havoc,havoc,NN,POS,NN,186,NONE,havoc,88,33,havoc-NN,havoc-NN
nyt_20130321_cyprus,2,e5,PERFECTIVE,222,B-ASPECTUAL,e5,1,create,create,created,VBN,POS,VB,215,PRESENT,created,93,38,created-VB,create-VB
nyt_20130321_cyprus,2,e6,NONE,245,B-OCCURRENCE,e6,1,bail,bail,bailed,VBN,NEG,VB,239,PAST,bailed,98,43,bailed-VB,bail-VB
nyt_20130321_cyprus,3,e7,NONE,43,B-I_STATE,e7,1,contend,contend,contend,VBP,POS,VB,36,PRESENT,contend,107,7,contend-VB,contend-VB
nyt_20130321_cyprus,3,e2008,NONE,183,B-STATE,e2008,1,adamant,adamant,adamant,JJ,POS,JJ,176,PAST,adamant,132,32,adamant-JJ,adamant-JJ
nyt_20130321_cyprus,3,e2009,NONE,252,B-OCCURRENCE,e2009,1,contribute,contribute,contribute,VBP,POS,VB,242,PRESENT,contribute,144,44,contribute-VB,contribute-VB
nyt_20130321_cyprus,3,e2103,NONE,331,B-OCCURRENCE,e2103,1,bailout,bailout,bailout,NN,POS,NN,324,PAST,bailout,158,58,bailout-NN,bailout-NN
nyt_20130321_cyprus,4,e8,NONE,41,B-OCCURRENCE,e8,1,fail,fail,fail,VB,POS,VB,37,INFINITIVE,fail,173,9,fail-VB,fail-VB
nyt_20130321_cyprus,4,e9,PROGRESSIVE,80,B-STATE,e9,1,create,create,creates,VBZ,POS,VB,73,PRESENT,creates,181,17,creates-VB,create-VB
nyt_20130321_cyprus,5,e2012,NONE,53,B-STATE,e2012,1,noteworthy,noteworthy,noteworthy,JJ,POS,JJ,43,PRESENT,noteworthy,207,9,noteworthy-JJ,noteworthy-JJ
nyt_20130321_cyprus,5,e2010,NONE,135,B-STATE,e2010,1,2.6,2.6,2.6,CD,POS,CD,132,PRESENT,2.6,222,24,2.6-CD,2.6-CD
nyt_20130321_cyprus,6,e10,PROGRESSIVE,31,B-STATE,e10,1,struggle,struggle,struggling,VBG,POS,VB,21,PRESENT,struggling,238,5,struggling-VB,struggle-VB
nyt_20130321_cyprus,6,e11,NONE,42,B-OCCURRENCE,e11,1,recover,recover,recover,VB,POS,VB,35,INFINITIVE,recover,240,7,recover-VB,recover-VB
nyt_20130321_cyprus,6,e2013,NONE,68,B-OCCURRENCE,e2013,1,collapse,collapse,collapse,NN,POS,NN,60,PAST,collapse,244,11,collapse-NN,collapse-NN
nyt_20130321_cyprus,6,e12,NONE,107,B-OCCURRENCE,e12,1,bailout,bailout,bailout,NN,POS,NN,100,PAST,bailout,249,16,bailout-NN,bailout-NN
nyt_20130321_cyprus,6,e2106,NONE,151,B-STATE,e2106,1,ratio,ratio,ratio,NN,POS,NN,146,PRESENT,ratio,257,24,ratio-NN,ratio-NN
nyt_20130321_cyprus,7,e13,NONE,24,B-OCCURRENCE,e13,1,mount,mount,mount,VBP,POS,VB,19,PRESENT,mount,267,5,mount-VB,mount-VB
nyt_20130321_cyprus,7,e14,NONE,113,B-OCCURRENCE,e14,1,make,make,make,VB,POS,VB,109,PRESENT,make,282,20,make-VB,make-VB
nyt_20130321_cyprus,7,e15,PROGRESSIVE,148,B-OCCURRENCE,e15,1,form,form,forming,VBG,POS,VB,141,PRESENT,forming,290,28,forming-VB,form-VB
nyt_20130321_cyprus,7,e16,NONE,198,B-OCCURRENCE,e16,1,send,send,sent,VBN,POS,VB,194,FUTURE,sent,300,38,sent-VB,send-VB
nyt_20130321_cyprus,7,e17,NONE,237,B-ASPECTUAL,e17,1,start,start,start,VB,POS,VB,232,PRESENT,start,306,44,start-VB,start-VB
nyt_20130321_cyprus,7,e2014,NONE,254,B-I_ACTION,e2014,1,loss,loss,losses,NNS,POS,NN,248,NONE,losses,308,46,losses-NN,loss-NN
nyt_20130321_cyprus,7,e19,NONE,283,B-OCCURRENCE,e19,1,survive,survive,survive,VB,POS,VB,276,PRESENT,survive,314,52,survive-VB,survive-VB
nyt_20130321_cyprus,8,e20,NONE,69,B-OCCURRENCE,e20,1,remove,remove,remove,VB,POS,VB,63,PRESENT,remove,334,15,remove-VB,remove-VB
nyt_20130321_cyprus,8,e21,NONE,92,B-REPORTING,e21,1,say,say,said,VBD,POS,VB,88,PAST,said,340,21,said-VB,say-VB
nyt_20130321_cyprus,9,e22,NONE,36,B-REPORTING,e22,1,say,say,said,VBD,POS,VB,32,PAST,said,369,10,said-VB,say-VB
nyt_20130321_cyprus,9,e23,PROGRESSIVE,48,B-OCCURRENCE,e23,1,refer,refer,referring,VBG,POS,VB,39,PRESENT,referring,371,12,referring-VB,refer-VB
nyt_20130321_cyprus,9,e2100,NONE,81,B-OCCURRENCE,e2100,1,reaction,reaction,reaction,NN,POS,NN,73,PAST,reaction,376,17,reaction-NN,reaction-NN
nyt_20130321_cyprus,9,e24,NONE,89,B-ASPECTUAL,e24,1,touch,touch,touched,VBD,POS,VB,82,PAST,touched,377,18,touched-VB,touch-VB
nyt_20130321_cyprus,9,e2016,NONE,109,B-OCCURRENCE,e2016,1,collapse,collapse,collapse,NN,POS,NN,101,PAST,collapse,381,22,collapse-NN,collapse-NN
nyt_20130321_cyprus,10,e25,PERFECTIVE,46,B-OCCURRENCE,e25,1,study,study,studied,VBN,POS,VB,39,PRESENT,studied,396,9,studied-VB,study-VB
nyt_20130321_cyprus,10,e26,NONE,90,B-OCCURRENCE,e26,1,remove,remove,remove,VB,POS,VB,84,PRESENT,remove,404,17,remove-VB,remove-VB
nyt_20130321_cyprus,11,e27,NONE,154,B-STATE,e27,1,exposure,exposure,exposure,NN,POS,NN,146,PRESENT,exposure,437,27,exposure-NN,exposure-NN
nyt_20130321_cyprus,13,e30,PERFECTIVE,57,B-OCCURRENCE,e30,1,force,force,forced,VBN,POS,VB,51,PAST,forced,467,10,forced-VB,force-VB
nyt_20130321_cyprus,13,e2011,NONE,85,B-OCCURRENCE,e2011,1,exit,exit,exit,NN,POS,NN,81,NONE,exit,472,15,exit-NN,exit-NN
nyt_20130321_cyprus,13,e32,PERFECTIVE,169,B-STATE,e32,1,exposure,exposure,exposure,NN,POS,NN,161,PAST,exposure,487,30,exposure-NN,exposure-NN
nyt_20130321_cyprus,14,e33,NONE,16,B-REPORTING,e33,1,explain,explain,explains,VBZ,POS,VB,8,PRESENT,explains,503,3,explains-VB,explain-VB
nyt_20130321_cyprus,14,e34,PROGRESSIVE,68,B-STATE,e34,1,pressure,pressure,pressure,NN,POS,NN,60,PRESENT,pressure,512,12,pressure-NN,pressure-NN
nyt_20130321_cyprus,14,e35,NONE,88,B-REPORTING,e35,1,say,say,said,VBD,POS,VB,84,PAST,said,517,17,said-VB,say-VB
nyt_20130321_cyprus,15,e36,PROGRESSIVE,18,B-REPORTING,e36,1,say,say,saying,VBG,POS,VB,12,PRESENT,saying,538,4,saying-VB,say-VB
nyt_20130321_cyprus,15,e38,PROGRESSIVE,50,B-OCCURRENCE,e38,1,push,push,pushing,VBG,POS,VB,43,PRESENT,pushing,545,11,pushing-VB,push-VB
nyt_20130321_cyprus,15,e39,NONE,116,B-OCCURRENCE,e39,1,loss,loss,losses,NNS,POS,NN,110,PRESENT,losses,559,25,losses-NN,loss-NN
nyt_20130321_cyprus,15,e40,PROGRESSIVE,136,B-STATE,e40,1,break,break,broke,VBD,NEG,VB,131,PRESENT,broke,562,28,broke-VB,break-VB
nyt_20130321_cyprus,16,e41,NONE,13,B-REPORTING,e41,1,note,note,notes,VBZ,POS,VB,8,PRESENT,notes,567,3,notes-VB,note-VB
nyt_20130321_cyprus,16,e42,NONE,105,B-OCCURRENCE,e42,1,put,put,put,VBN,POS,VB,102,PAST,put,583,19,put-VB,put-VB
nyt_20130321_cyprus,16,e2017,NONE,140,B-OCCURRENCE,e2017,1,panic,panic,panic,NN,POS,NN,135,PAST,panic,589,25,panic-NN,panic-NN
nyt_20130321_cyprus,16,e43,NONE,174,B-OCCURRENCE,e43,1,collapse,collapse,collapse,NN,POS,NN,166,PAST,collapse,594,30,collapse-NN,collapse-NN
nyt_20130321_cyprus,17,e44,NONE,27,B-STATE,e44,1,suppose,suppose,supposed,VBN,POS,VB,19,PRESENT,supposed,599,4,supposed-VB,suppose-VB
nyt_20130321_cyprus,17,e45,NONE,41,B-OCCURRENCE,e45,1,insure,insure,insured,VBN,POS,VB,34,PAST,insured,602,7,insured-VB,insure-VB
nyt_20130321_cyprus,18,e46,NONE,40,B-REPORTING,e46,1,admit,admit,admitted,VBD,POS,VB,32,PAST,admitted,613,7,admitted-VB,admit-VB
nyt_20130321_cyprus,18,e2104,NONE,80,B-OCCURRENCE,e2104,1,have,have,have,VB,NEG,VB,76,PAST,have,621,15,have-VB,have-VB
nyt_20130321_cyprus,18,e47,NONE,278,B-OCCURRENCE,e47,1,snap,snap,snapped,VBN,POS,VB,271,PAST,snapped,656,50,snapped-VB,snap-VB
nyt_20130321_cyprus,19,e48,PERFECTIVE,80,B-REPORTING,e48,1,admit,admit,admitted,VBN,POS,VB,72,PRESENT,admitted,674,17,admitted-VB,admit-VB
nyt_20130321_cyprus,19,e49,NONE,105,B-STATE,e49,1,afford,afford,afford,VB,NEG,VB,99,PRESENT,afford,679,22,afford-VB,afford-VB
nyt_20130321_cyprus,19,e50,NONE,112,B-OCCURRENCE,e50,1,pay,pay,pay,VB,POS,VB,109,INFINITIVE,pay,681,24,pay-VB,pay-VB
nyt_20130321_cyprus,19,e51,NONE,144,B-REPORTING,e51,1,say,say,said,VBD,POS,VB,140,PAST,said,688,31,said-VB,say-VB
nyt_20130321_cyprus,20,e52,NONE,17,B-OCCURRENCE,e52,1,expulsion,expulsion,expulsion,NN,POS,NN,8,FUTURE,expulsion,692,3,expulsion-NN,expulsion-NN
nyt_20130321_cyprus,20,e2101,NONE,105,B-STATE,e2101,1,evanescent,evanescent,evanescent,JJ,POS,JJ,95,FUTURE,evanescent,708,19,evanescent-JJ,evanescent-JJ
nyt_20130321_cyprus,20,e55,PERFECTIVE,131,B-OCCURRENCE,e55,1,convert,convert,converted,VBN,POS,VB,122,FUTURE,converted,713,24,converted-VB,convert-VB
